[Header]
Application Name	LCsolution
Version	1.25
Data File Name	D:\cz\DYL\20200308\EMgrids.lcd
Output Date	2020/6/28
Output Time	16:20:39

[File Information]
Type	Data File
Generated	2020/3/8 16:54:47
Generated by	Admin
Modified	2020/3/8 17:43:20
Modified by	Admin

[Sample Information]
Operator Name	Admin
Acquired	2020/3/8 16:55:14
Sample Type	0:Unknown
Level	0
Sample Name	1
Sample ID	1
ISTD Amount 1	1
ISTD Amount 2	1
ISTD Amount 3	1
ISTD Amount 4	1
ISTD Amount 5	1
ISTD Amount 6	1
ISTD Amount 7	1
ISTD Amount 8	1
ISTD Amount 9	1
ISTD Amount 10	1
ISTD Amount 11	1
ISTD Amount 12	1
ISTD Amount 13	1
ISTD Amount 14	1
ISTD Amount 15	1
ISTD Amount 16	1
ISTD Amount 17	1
ISTD Amount 18	1
ISTD Amount 19	1
ISTD Amount 20	1
ISTD Amount 21	1
ISTD Amount 22	1
ISTD Amount 23	1
ISTD Amount 24	1
ISTD Amount 25	1
ISTD Amount 26	1
ISTD Amount 27	1
ISTD Amount 28	1
ISTD Amount 29	1
ISTD Amount 30	1
ISTD Amount 31	1
ISTD Amount 32	1
Sample Amount	1
Dilution Factor	1
Vial#	5
Injection Volume	40

[Original Files]
Data File	D:\cz\DYL\20200308\EMgrids.lcd
Method File	C:\Users\HPLC\Desktop\method file\method_Yan\TRP11.lcm
Batch File	D:\cz\Yan\0307nhechp1\20200307batch.lcb
Report Format File	d:\program\LC solution\LCsolution\System\Default.lcr
Tuning File	

[File Description]


[Configuration]
# of Detectors	1
Detector ID	Detector A
Detector Name	Detector A
# of Channels	1

[Peak Table(Detector A-Ch1)]
# of Peaks	362
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor	Conc. %	Norm Conc.
15.90000	28.38
15.91667	28.39
15.93333	28.39
15.95000	28.39
15.96667	28.39
15.98333	28.39
16.00000	28.39
16.01667	28.39
16.03333	28.39
16.05000	28.39
16.06667	28.38
16.08333	28.38
16.10000	28.38
16.11667	28.38
16.13333	28.38
16.15000	28.38
16.16667	28.38
16.18333	28.38
16.20000	28.38
16.21667	28.38
16.23333	28.38
16.25000	28.38
16.26667	28.38
16.28333	28.38
16.30000	28.38
16.31667	28.38
16.33333	28.38
16.35000	28.37
16.36667	28.37
16.38333	28.37
16.40000	28.37
16.41667	28.37
16.43333	28.37
16.45000	28.37
16.46667	28.37
16.48333	28.37
16.50000	28.37
16.51667	28.37
16.53333	28.37
16.55000	28.37
16.56667	28.37
16.58333	28.38
16.60000	28.38
16.61667	28.38
16.63333	28.38
16.65000	28.38
16.66667	28.38
16.68333	28.38
16.70000	28.38
16.71667	28.38
16.73333	28.38
16.75000	28.38
16.76667	28.38
16.78333	28.38
16.80000	28.38
16.81667	28.38
16.83333	28.38
16.85000	28.38
16.86667	28.38
16.88333	28.38
16.90000	28.38
16.91667	28.38
16.93333	28.38
16.95000	28.38
16.96667	28.38
16.98333	28.38
17.00000	28.38
17.01667	28.38
17.03333	28.38
17.05000	28.38
17.06667	28.38
17.08333	28.38
17.10000	28.38
17.11667	28.38
17.13333	28.38
17.15000	28.38
17.16667	28.38
17.18333	28.38
17.20000	28.38
17.21667	28.38
17.23333	28.38
17.25000	28.38
17.26667	28.38
17.28333	28.37
17.30000	28.37
17.31667	28.37
17.33333	28.37
17.35000	28.37
17.36667	28.37
17.38333	28.37
17.40000	28.37
17.41667	28.37
17.43333	28.37
17.45000	28.37
17.46667	28.37
17.48333	28.37
17.50000	28.37
17.51667	28.37
17.53333	28.37
17.55000	28.37
17.56667	28.37
17.58333	28.37
17.60000	28.37
17.61667	28.37
17.63333	28.37
17.65000	28.38
17.66667	28.38
17.68333	28.38
17.70000	28.38
17.71667	28.38
17.73333	28.38
17.75000	28.38
17.76667	28.38
17.78333	28.38
17.80000	28.38
17.81667	28.38
17.83333	28.38
17.85000	28.38
17.86667	28.38
17.88333	28.38
17.90000	28.38
17.91667	28.38
17.93333	28.38
17.95000	28.38
17.96667	28.38
17.98333	28.38
18.00000	28.38
18.01667	28.38
18.03333	28.38
18.05000	28.38
18.06667	28.37
18.08333	28.37
18.10000	28.37
18.11667	28.37
18.13333	28.37
18.15000	28.37
18.16667	28.37
18.18333	28.37
18.20000	28.37
18.21667	28.37
18.23333	28.37
18.25000	28.37
18.26667	28.37
18.28333	28.37
18.30000	28.37
18.31667	28.37
18.33333	28.37
18.35000	28.37
18.36667	28.37
18.38333	28.37
18.40000	28.37
18.41667	28.37
18.43333	28.37
18.45000	28.37
18.46667	28.37
18.48333	28.37
18.50000	28.37
18.51667	28.37
18.53333	28.37
18.55000	28.37
18.56667	28.37
18.58333	28.37
18.60000	28.37
18.61667	28.37
18.63333	28.37
18.65000	28.37
18.66667	28.37
18.68333	28.37
18.70000	28.37
18.71667	28.37
18.73333	28.37
18.75000	28.37
18.76667	28.37
18.78333	28.37
18.80000	28.37
18.81667	28.37
18.83333	28.37
18.85000	28.37
18.86667	28.36
18.88333	28.36
18.90000	28.36
18.91667	28.36
18.93333	28.36
18.95000	28.36
18.96667	28.36
18.98333	28.36
19.00000	28.36
19.01667	28.36
19.03333	28.36
19.05000	28.36
19.06667	28.36
19.08333	28.36
19.10000	28.36
19.11667	28.36
19.13333	28.36
19.15000	28.36
19.16667	28.36
19.18333	28.36
19.20000	28.36
19.21667	28.36
19.23333	28.36
19.25000	28.36
19.26667	28.36
19.28333	28.36
19.30000	28.36
19.31667	28.37
19.33333	28.37
19.35000	28.37
19.36667	28.37
19.38333	28.37
19.40000	28.37
19.41667	28.37
19.43333	28.37
19.45000	28.37
19.46667	28.37
19.48333	28.37
19.50000	28.37
19.51667	28.37
19.53333	28.37
19.55000	28.37
19.56667	28.37
19.58333	28.37
19.60000	28.37
19.61667	28.37
19.63333	28.37
19.65000	28.37
19.66667	28.37
19.68333	28.36
19.70000	28.36
19.71667	28.36
19.73333	28.36
19.75000	28.36
19.76667	28.36
19.78333	28.36
19.80000	28.36
19.81667	28.36
19.83333	28.36
19.85000	28.36
19.86667	28.36
19.88333	28.36
19.90000	28.36
19.91667	28.36
19.93333	28.36
19.95000	28.35
19.96667	28.35
19.98333	28.35
20.00000	28.35
20.01667	28.35
20.03333	28.35
20.05000	28.35
20.06667	28.35
20.08333	28.36
20.10000	28.36
20.11667	28.36
20.13333	28.36
20.15000	28.36
20.16667	28.36
20.18333	28.36
20.20000	28.36
20.21667	28.36
20.23333	28.36
20.25000	28.37
20.26667	28.37
20.28333	28.37
20.30000	28.37
20.31667	28.37
20.33333	28.37
20.35000	28.37
20.36667	28.37
20.38333	28.37
20.40000	28.37
20.41667	28.37
20.43333	28.37
20.45000	28.37
20.46667	28.37
20.48333	28.37
20.50000	28.37
20.51667	28.37
20.53333	28.37
20.55000	28.37
20.56667	28.37
20.58333	28.37
20.60000	28.37
20.61667	28.37
20.63333	28.37
20.65000	28.37
20.66667	28.37
20.68333	28.37
20.70000	28.37
20.71667	28.37
20.73333	28.37
20.75000	28.37
20.76667	28.37
20.78333	28.37
20.80000	28.37
20.81667	28.37
20.83333	28.37
20.85000	28.37
20.86667	28.37
20.88333	28.37
20.90000	28.37
20.91667	28.37
20.93333	28.37
20.95000	28.37
20.96667	28.37
20.98333	28.37
21.00000	28.37
21.01667	28.37
21.03333	28.37
21.05000	28.37
21.06667	28.37
21.08333	28.37
21.10000	28.37
21.11667	28.37
21.13333	28.37
21.15000	28.37
21.16667	28.37
21.18333	28.37
21.20000	28.37
21.21667	28.37
21.23333	28.38
21.25000	28.38
21.26667	28.38
21.28333	28.38
21.30000	28.38
21.31667	28.38
21.33333	28.38
21.35000	28.38
21.36667	28.38
21.38333	28.38
21.40000	28.38
21.41667	28.38
21.43333	28.38
21.45000	28.38
21.46667	28.38
21.48333	28.38
21.50000	28.38
21.51667	28.38
21.53333	28.38
21.55000	28.38
21.56667	28.38
21.58333	28.38
21.60000	28.38
21.61667	28.38
21.63333	28.38
21.65000	28.38
21.66667	28.38
21.68333	28.38
21.70000	28.38
21.71667	28.38
21.73333	28.38
21.75000	28.38
21.76667	28.38
21.78333	28.38
21.80000	28.38
21.81667	28.38
21.83333	28.38
21.85000	28.38
21.86667	28.38
21.88333	28.38
21.90000	28.38
21.91667	28.38
21.93333	28.38
21.95000	28.37
21.96667	28.37
21.98333	28.37
22.00000	28.37
22.01667	28.37
22.03333	28.37
22.05000	28.37
22.06667	28.37
22.08333	28.37
22.10000	28.38
22.11667	28.38
22.13333	28.38
22.15000	28.38
22.16667	28.38
22.18333	28.38
22.20000	28.38
22.21667	28.38
22.23333	28.38
22.25000	28.38
22.26667	28.38
22.28333	28.38
22.30000	28.39
22.31667	28.39
22.33333	28.39
22.35000	28.39
22.36667	28.39
22.38333	28.39
22.40000	28.39
22.41667	28.39
22.43333	28.39
22.45000	28.39
22.46667	28.39
22.48333	28.39
22.50000	28.39
22.51667	28.39
22.53333	28.39
22.55000	28.39
22.56667	28.39
22.58333	28.39
22.60000	28.39
22.61667	28.39
22.63333	28.39
22.65000	28.39
22.66667	28.39
22.68333	28.39
22.70000	28.39
22.71667	28.39
22.73333	28.39
22.75000	28.39
22.76667	28.39
22.78333	28.39
22.80000	28.39
22.81667	28.39
22.83333	28.38
22.85000	28.38
22.86667	28.38
22.88333	28.38
22.90000	28.38
22.91667	28.38
22.93333	28.38
22.95000	28.38
22.96667	28.38
22.98333	28.38
23.00000	28.38
23.01667	28.38
23.03333	28.38
23.05000	28.38
23.06667	28.38
23.08333	28.38
23.10000	28.38
23.11667	28.38
23.13333	28.38
23.15000	28.39
23.16667	28.39
23.18333	28.39
23.20000	28.39
23.21667	28.39
23.23333	28.39
23.25000	28.39
23.26667	28.39
23.28333	28.39
23.30000	28.39
23.31667	28.39
23.33333	28.39
23.35000	28.39
23.36667	28.39
23.38333	28.39
23.40000	28.39
23.41667	28.39
23.43333	28.38
23.45000	28.38
23.46667	28.38
23.48333	28.38
23.50000	28.38
23.51667	28.38
23.53333	28.38
23.55000	28.38
23.56667	28.38
23.58333	28.38
23.60000	28.38
23.61667	28.38
23.63333	28.38
23.65000	28.38
23.66667	28.38
23.68333	28.38
23.70000	28.38
23.71667	28.38
23.73333	28.38
23.75000	28.38
23.76667	28.38
23.78333	28.38
23.80000	28.38
23.81667	28.38
23.83333	28.38
23.85000	28.38
23.86667	28.38
23.88333	28.38
23.90000	28.38
23.91667	28.37
23.93333	28.37
23.95000	28.37
23.96667	28.37
23.98333	28.37
24.00000	28.37
24.01667	28.37
24.03333	28.37
24.05000	28.37
24.06667	28.37
24.08333	28.37
24.10000	28.37
24.11667	28.37
24.13333	28.37
24.15000	28.37
24.16667	28.37
24.18333	28.37
24.20000	28.37
24.21667	28.37
24.23333	28.37
24.25000	28.37
24.26667	28.37
24.28333	28.37
24.30000	28.37
24.31667	28.37
24.33333	28.37
24.35000	28.37
24.36667	28.37
24.38333	28.37
24.40000	28.37
24.41667	28.37
24.43333	28.37
24.45000	28.37
24.46667	28.37
24.48333	28.37
24.50000	28.37
24.51667	28.37
24.53333	28.37
24.55000	28.37
24.56667	28.37
24.58333	28.37
24.60000	28.37
24.61667	28.37
24.63333	28.37
24.65000	28.37
24.66667	28.37
24.68333	28.37
24.70000	28.37
24.71667	28.37
24.73333	28.37
24.75000	28.37
24.76667	28.37
24.78333	28.37
24.80000	28.37
24.81667	28.37
24.83333	28.37
24.85000	28.37
24.86667	28.37
24.88333	28.37
24.90000	28.37
24.91667	28.37
24.93333	28.37
24.95000	28.37
24.96667	28.37
24.98333	28.37
25.00000	28.36
25.01667	28.36
25.03333	28.36
25.05000	28.36
25.06667	28.36
25.08333	28.36
25.10000	28.36
25.11667	28.36
25.13333	28.36
25.15000	28.37
25.16667	28.37
25.18333	28.37
25.20000	28.37
25.21667	28.37
25.23333	28.37
25.25000	28.37
25.26667	28.37
25.28333	28.37
25.30000	28.37
25.31667	28.37
25.33333	28.37
25.35000	28.37
25.36667	28.37
25.38333	28.37
25.40000	28.37
25.41667	28.37
25.43333	28.37
25.45000	28.36
25.46667	28.36
25.48333	28.36
25.50000	28.36
25.51667	28.36
25.53333	28.36
25.55000	28.36
25.56667	28.36
25.58333	28.36
25.60000	28.36
25.61667	28.36
25.63333	28.36
25.65000	28.36
25.66667	28.36
25.68333	28.36
25.70000	28.36
25.71667	28.36
25.73333	28.36
25.75000	28.36
25.76667	28.36
25.78333	28.36
25.80000	28.36
25.81667	28.36
25.83333	28.36
25.85000	28.36
25.86667	28.36
25.88333	28.36
25.90000	28.36
25.91667	28.35
25.93333	28.35
25.95000	28.35
25.96667	28.35
25.98333	28.35
26.00000	28.35
26.01667	28.35
26.03333	28.35
26.05000	28.35
26.06667	28.35
26.08333	28.35
26.10000	28.35
26.11667	28.35
26.13333	28.35
26.15000	28.35
26.16667	28.35
26.18333	28.35
26.20000	28.35
26.21667	28.35
26.23333	28.35
26.25000	28.35
26.26667	28.35
26.28333	28.35
26.30000	28.35
26.31667	28.35
26.33333	28.35
26.35000	28.35
26.36667	28.37
26.38333	28.37
26.40000	28.37
26.41667	28.37
26.43333	28.37
26.45000	28.37
26.46667	28.37
26.48333	28.37
26.50000	28.37
26.51667	28.37
26.53333	28.37
26.55000	28.37
26.56667	28.37
26.58333	28.37
26.60000	28.37
26.61667	28.37
26.63333	28.37
26.65000	28.37
26.66667	28.37
26.68333	28.37
26.70000	28.37
26.71667	28.37
26.73333	28.37
26.75000	28.37
26.76667	28.37
26.78333	28.37
26.80000	28.37
26.81667	28.37
26.83333	28.37
26.85000	28.37
26.86667	28.37
26.88333	28.37
26.90000	28.37
26.91667	28.37
26.93333	28.37
26.95000	28.37
26.96667	28.37
26.98333	28.37
27.00000	28.37
27.01667	28.37
27.03333	28.37
27.05000	28.37
27.06667	28.37
27.08333	28.37
27.10000	28.37
27.11667	28.37
27.13333	28.37
27.15000	28.37
27.16667	28.37
27.18333	28.37
27.20000	28.37
27.21667	28.37
27.23333	28.36
27.25000	28.36
27.26667	28.36
27.28333	28.36
27.30000	28.36
27.31667	28.36
27.33333	28.36
27.35000	28.36
27.36667	28.36
27.38333	28.36
27.40000	28.36
27.41667	28.36
27.43333	28.36
27.45000	28.36
27.46667	28.36
27.48333	28.36
27.50000	28.36
27.51667	28.36
27.53333	28.36
27.55000	28.36
27.56667	28.36
27.58333	28.36
27.60000	28.36
27.61667	28.36
27.63333	28.36
27.65000	28.36
27.66667	28.36
27.68333	28.36
27.70000	28.36
27.71667	28.36
27.73333	28.36
27.75000	28.36
27.76667	28.36
27.78333	28.37
27.80000	28.37
27.81667	28.37
27.83333	28.37
27.85000	28.37
27.86667	28.37
27.88333	28.37
27.90000	28.37
27.91667	28.37
27.93333	28.37
27.95000	28.37
27.96667	28.37
27.98333	28.37
28.00000	28.37
28.01667	28.37
28.03333	28.37
28.05000	28.37
28.06667	28.37
28.08333	28.37
28.10000	28.37
28.11667	28.37
28.13333	28.37
28.15000	28.37
28.16667	28.37
28.18333	28.37
28.20000	28.37
28.21667	28.37
28.23333	28.37
28.25000	28.37
28.26667	28.37
28.28333	28.37
28.30000	28.37
28.31667	28.37
28.33333	28.37
28.35000	28.37
28.36667	28.37
28.38333	28.37
28.40000	28.37
28.41667	28.37
28.43333	28.37
28.45000	28.37
28.46667	28.37
28.48333	28.37
28.50000	28.37
28.51667	28.37
28.53333	28.37
28.55000	28.37
28.56667	28.37
28.58333	28.37
28.60000	28.37
28.61667	28.37
28.63333	28.37
28.65000	28.37
28.66667	28.37
28.68333	28.37
28.70000	28.37
28.71667	28.37
28.73333	28.37
28.75000	28.37
28.76667	28.37
28.78333	28.37
28.80000	28.37
28.81667	28.37
28.83333	28.37
28.85000	28.37
28.86667	28.37
28.88333	28.36
28.90000	28.36
28.91667	28.36
28.93333	28.36
28.95000	28.36
28.96667	28.36
28.98333	28.36
29.00000	28.36
29.01667	28.36
29.03333	28.36
29.05000	28.36
29.06667	28.36
29.08333	28.36
29.10000	28.36
29.11667	28.36
29.13333	28.36
29.15000	28.36
29.16667	28.36
29.18333	28.36
29.20000	28.36
29.21667	28.36
29.23333	28.36
29.25000	28.36
29.26667	28.36
29.28333	28.36
29.30000	28.36
29.31667	28.36
29.33333	28.36
29.35000	28.36
29.36667	28.36
29.38333	28.36
29.40000	28.36
29.41667	28.36
29.43333	28.36
29.45000	28.36
29.46667	28.36
29.48333	28.36
29.50000	28.36
29.51667	28.37
29.53333	28.37
29.55000	28.37
29.56667	28.37
29.58333	28.37
29.60000	28.37
29.61667	28.37
29.63333	28.37
29.65000	28.37
29.66667	28.37
29.68333	28.37
29.70000	28.37
29.71667	28.37
29.73333	28.37
29.75000	28.37
29.76667	28.37
29.78333	28.37
29.80000	28.37
29.81667	28.37
29.83333	28.37
29.85000	28.37
29.86667	28.37
29.88333	28.37
29.90000	28.37
29.91667	28.37
29.93333	28.37
29.95000	28.37
29.96667	28.37
29.98333	28.37
30.00000	28.38
30.01667	28.38
30.03333	28.38
30.05000	28.38
30.06667	28.38
30.08333	28.38
30.10000	28.38
30.11667	28.38
30.13333	28.38
30.15000	28.38
30.16667	28.38
30.18333	28.38
30.20000	28.38
30.21667	28.38
30.23333	28.38
30.25000	28.38
30.26667	28.38
30.28333	28.38
30.30000	28.38
30.31667	28.38
30.33333	28.38
30.35000	28.38
30.36667	28.38
30.38333	28.38
30.40000	28.38
30.41667	28.38
30.43333	28.38
30.45000	28.38
30.46667	28.38
30.48333	28.38
30.50000	28.38
30.51667	28.38
30.53333	28.38
30.55000	28.38
30.56667	28.38
30.58333	28.38
30.60000	28.38
30.61667	28.38
30.63333	28.38
30.65000	28.37
30.66667	28.37
30.68333	28.37
30.70000	28.37
30.71667	28.37
30.73333	28.37
30.75000	28.37
30.76667	28.37
30.78333	28.37
30.80000	28.36
30.81667	28.36
30.83333	28.36
30.85000	28.36
30.86667	28.36
30.88333	28.36
30.90000	28.36
30.91667	28.36
30.93333	28.36
30.95000	28.36
30.96667	28.36
30.98333	28.36
31.00000	28.36
31.01667	28.36
31.03333	28.36
31.05000	28.36
31.06667	28.36
31.08333	28.36
31.10000	28.36
31.11667	28.36
31.13333	28.36
31.15000	28.36
31.16667	28.36
31.18333	28.36
31.20000	28.36
31.21667	28.36
31.23333	28.34
31.25000	28.34
31.26667	28.34
31.28333	28.34
31.30000	28.34
31.31667	28.34
31.33333	28.34
31.35000	28.34
31.36667	28.34
31.38333	28.34
31.40000	28.34
31.41667	28.34
31.43333	28.35
31.45000	28.35
31.46667	28.35
31.48333	28.35
31.50000	28.35
31.51667	28.35
31.53333	28.35
31.55000	28.35
31.56667	28.35
31.58333	28.35
31.60000	28.35
31.61667	28.35
31.63333	28.35
31.65000	28.35
31.66667	28.35
31.68333	28.35
31.70000	28.35
31.71667	28.35
31.73333	28.35
31.75000	28.35
31.76667	28.35
31.78333	28.35
31.80000	28.35
31.81667	28.35
31.83333	28.35
31.85000	28.35
31.86667	28.35
31.88333	28.35
31.90000	28.36
31.91667	28.36
31.93333	28.36
31.95000	28.36
31.96667	28.36
31.98333	28.36
32.00000	28.36
32.01667	28.36
32.03333	28.36
32.05000	28.36
32.06667	28.36
32.08333	28.36
32.10000	28.36
32.11667	28.36
32.13333	28.36
32.15000	28.36
32.16667	28.36
32.18333	28.36
32.20000	28.36
32.21667	28.36
32.23333	28.36
32.25000	28.36
32.26667	28.36
32.28333	28.36
32.30000	28.36
32.31667	28.36
32.33333	28.36
32.35000	28.36
32.36667	28.36
32.38333	28.36
32.40000	28.36
32.41667	28.36
32.43333	28.36
32.45000	28.36
32.46667	28.36
32.48333	28.36
32.50000	28.36
32.51667	28.36
32.53333	28.36
32.55000	28.36
32.56667	28.36
32.58333	28.36
32.60000	28.36
32.61667	28.35
32.63333	28.35
32.65000	28.35
32.66667	28.35
32.68333	28.35
32.70000	28.35
32.71667	28.35
32.73333	28.34
32.75000	28.34
32.76667	28.34
32.78333	28.34
32.80000	28.34
32.81667	28.34
32.83333	28.34
32.85000	28.34
32.86667	28.34
32.88333	28.34
32.90000	28.34
32.91667	28.34
32.93333	28.34
32.95000	28.34
32.96667	28.34
32.98333	28.34
33.00000	28.34
33.01667	28.34
33.03333	28.34
33.05000	28.34
33.06667	28.34
33.08333	28.34
33.10000	28.34
33.11667	28.34
33.13333	28.34
33.15000	28.34
33.16667	28.34
33.18333	28.34
33.20000	28.34
33.21667	28.34
33.23333	28.34
33.25000	28.35
33.26667	28.35
33.28333	28.35
33.30000	28.35
33.31667	28.35
33.33333	28.35
33.35000	28.35
33.36667	28.35
33.38333	28.35
33.40000	28.35
33.41667	28.35
33.43333	28.35
33.45000	28.35
33.46667	28.35
33.48333	28.35
33.50000	28.35
33.51667	28.35
33.53333	28.35
33.55000	28.35
33.56667	28.35
33.58333	28.35
33.60000	28.35
33.61667	28.35
33.63333	28.36
33.65000	28.36
33.66667	28.36
33.68333	28.36
33.70000	28.36
33.71667	28.36
33.73333	28.36
33.75000	28.36
33.76667	28.36
33.78333	28.36
33.80000	28.36
33.81667	28.36
33.83333	28.36
33.85000	28.36
33.86667	28.36
33.88333	28.36
33.90000	28.36
33.91667	28.36
33.93333	28.36
33.95000	28.36
33.96667	28.36
33.98333	28.36
34.00000	28.36
34.01667	28.36
34.03333	28.36
34.05000	28.36
34.06667	28.36
34.08333	28.36
34.10000	28.36
34.11667	28.36
34.13333	28.37
34.15000	28.37
34.16667	28.37
34.18333	28.37
34.20000	28.37
34.21667	28.37
34.23333	28.37
34.25000	28.37
34.26667	28.37
34.28333	28.37
34.30000	28.37
34.31667	28.36
34.33333	28.36
34.35000	28.36
34.36667	28.36
34.38333	28.36
34.40000	28.36
34.41667	28.36
34.43333	28.36
34.45000	28.36
34.46667	28.36
34.48333	28.36
34.50000	28.36
34.51667	28.36
34.53333	28.36
34.55000	28.37
34.56667	28.37
34.58333	28.37
34.60000	28.37
34.61667	28.37
34.63333	28.37
34.65000	28.37
34.66667	28.37
34.68333	28.37
34.70000	28.37
34.71667	28.37
34.73333	28.37
34.75000	28.37
34.76667	28.37
34.78333	28.37
34.80000	28.37
34.81667	28.37
34.83333	28.37
34.85000	28.37
34.86667	28.37
34.88333	28.37
34.90000	28.37
34.91667	28.37
34.93333	28.37
34.95000	28.37
34.96667	28.37
34.98333	28.37
35.00000	28.37
35.01667	28.37
35.03333	28.37
35.05000	28.37
35.06667	28.37
35.08333	28.37
35.10000	28.37
35.11667	28.37
35.13333	28.37
35.15000	28.37
35.16667	28.37
35.18333	28.37
35.20000	28.37
35.21667	28.37
35.23333	28.37
35.25000	28.37
35.26667	28.37
35.28333	28.37
35.30000	28.37
35.31667	28.37
35.33333	28.37
35.35000	28.37
35.36667	28.37
35.38333	28.37
35.40000	28.37
35.41667	28.37
35.43333	28.37
35.45000	28.37
35.46667	28.36
35.48333	28.36
35.50000	28.36
35.51667	28.36
35.53333	28.36
35.55000	28.36
35.56667	28.36
35.58333	28.37
35.60000	28.37
35.61667	28.37
35.63333	28.37
35.65000	28.37
35.66667	28.37
35.68333	28.37
35.70000	28.37
35.71667	28.37
35.73333	28.37
35.75000	28.37
35.76667	28.37
35.78333	28.37
35.80000	28.37
35.81667	28.37
35.83333	28.37
35.85000	28.37
35.86667	28.37
35.88333	28.37
35.90000	28.37
35.91667	28.37
35.93333	28.37
35.95000	28.38
35.96667	28.38
35.98333	28.38
36.00000	28.38
36.01667	28.38
36.03333	28.38
36.05000	28.38
36.06667	28.38
36.08333	28.38
36.10000	28.38
36.11667	28.38
36.13333	28.38
36.15000	28.38
36.16667	28.38
36.18333	28.38
36.20000	28.38
36.21667	28.38
36.23333	28.38
36.25000	28.38
36.26667	28.38
36.28333	28.38
36.30000	28.37
36.31667	28.37
36.33333	28.37
36.35000	28.37
36.36667	28.37
36.38333	28.37
36.40000	28.37
36.41667	28.38
36.43333	28.38
36.45000	28.38
36.46667	28.38
36.48333	28.38
36.50000	28.38
36.51667	28.38
36.53333	28.38
36.55000	28.37
36.56667	28.37
36.58333	28.37
36.60000	28.37
36.61667	28.37
36.63333	28.37
36.65000	28.37
36.66667	28.37
36.68333	28.38
36.70000	28.38
36.71667	28.38
36.73333	28.38
36.75000	28.38
36.76667	28.38
36.78333	28.38
36.80000	28.38
36.81667	28.38
36.83333	28.38
36.85000	28.38
36.86667	28.38
36.88333	28.38
36.90000	28.38
36.91667	28.38
36.93333	28.38
36.95000	28.38
36.96667	28.38
36.98333	28.38
37.00000	28.38
37.01667	28.38
37.03333	28.38
37.05000	28.38
37.06667	28.38
37.08333	28.38
37.10000	28.38
37.11667	28.37
37.13333	28.37
37.15000	28.37
37.16667	28.37
37.18333	28.37
37.20000	28.37
37.21667	28.37
37.23333	28.37
37.25000	28.37
37.26667	28.37
37.28333	28.37
37.30000	28.37
37.31667	28.38
37.33333	28.38
37.35000	28.38
37.36667	28.38
37.38333	28.38
37.40000	28.38
37.41667	28.38
37.43333	28.38
37.45000	28.38
37.46667	28.38
37.48333	28.38
37.50000	28.38
37.51667	28.38
37.53333	28.38
37.55000	28.38
37.56667	28.38
37.58333	28.37
37.60000	28.37
37.61667	28.37
37.63333	28.37
37.65000	28.37
37.66667	28.37
37.68333	28.37
37.70000	28.37
37.71667	28.37
37.73333	28.37
37.75000	28.37
37.76667	28.37
37.78333	28.37
37.80000	28.37
37.81667	28.37
37.83333	28.37
37.85000	28.37
37.86667	28.37
37.88333	28.37
37.90000	28.37
37.91667	28.37
37.93333	28.37
37.95000	28.37
37.96667	28.37
37.98333	28.37
38.00000	28.37
38.01667	28.37
38.03333	28.37
38.05000	28.37
38.06667	28.37
38.08333	28.37
38.10000	28.37
38.11667	28.37
38.13333	28.37
38.15000	28.37
38.16667	28.37
38.18333	28.37
38.20000	28.37
38.21667	28.37
38.23333	28.37
38.25000	28.37
38.26667	28.37
38.28333	28.37
38.30000	28.37
38.31667	28.37
38.33333	28.37
38.35000	28.37
38.36667	28.37
38.38333	28.37
38.40000	28.37
38.41667	28.37
38.43333	28.37
38.45000	28.37
38.46667	28.37
38.48333	28.37
38.50000	28.37
38.51667	28.37
38.53333	28.37
38.55000	28.37
38.56667	28.37
38.58333	28.37
38.60000	28.37
38.61667	28.37
38.63333	28.37
38.65000	28.37
38.66667	28.37
38.68333	28.37
38.70000	28.37
38.71667	28.37
38.73333	28.37
38.75000	28.37
38.76667	28.37
38.78333	28.37
38.80000	28.37
38.81667	28.37
38.83333	28.37
38.85000	28.37
38.86667	28.37
38.88333	28.37
38.90000	28.37
38.91667	28.37
38.93333	28.37
38.95000	28.37
38.96667	28.37
38.98333	28.37
39.00000	28.37
39.01667	28.37
39.03333	28.37
39.05000	28.37
39.06667	28.37
39.08333	28.37
39.10000	28.37
39.11667	28.37
39.13333	28.37
39.15000	28.37
39.16667	28.37
39.18333	28.37
39.20000	28.37
39.21667	28.37
39.23333	28.37
39.25000	28.37
39.26667	28.37
39.28333	28.37
39.30000	28.38
39.31667	28.38
39.33333	28.38
39.35000	28.38
39.36667	28.38
39.38333	28.38
39.40000	28.38
39.41667	28.38
39.43333	28.37
39.45000	28.37
39.46667	28.37
39.48333	28.37
39.50000	28.37
39.51667	28.37
39.53333	28.37
39.55000	28.37
39.56667	28.37
39.58333	28.37
39.60000	28.37
39.61667	28.37
39.63333	28.37
39.65000	28.37
39.66667	28.37
39.68333	28.37
39.70000	28.36
39.71667	28.36
39.73333	28.36
39.75000	28.36
39.76667	28.36
39.78333	28.36
39.80000	28.36
39.81667	28.36
39.83333	28.35
39.85000	28.35
39.86667	28.35
39.88333	28.35
39.90000	28.35
39.91667	28.35
39.93333	28.35
39.95000	28.35
39.96667	28.35
39.98333	28.35
40.00000	28.36
40.01667	28.36
40.03333	28.36
40.05000	28.36
