[Header]
Application Name	LCsolution
Version	1.25
Data File Name	D:\cz\DYL\20200308\NHE1-CHP1-cryoEM.lcd
Output Date	2020/6/28
Output Time	16:20:40

[File Information]
Type	Data File
Generated	2020/3/8 14:29:14
Generated by	Admin
Modified	2020/3/8 15:17:48
Modified by	Admin

[Sample Information]
Operator Name	Admin
Acquired	2020/3/8 14:29:40
Sample Type	0:Unknown
Level	0
Sample Name	1
Sample ID	1
ISTD Amount 1	1
ISTD Amount 2	1
ISTD Amount 3	1
ISTD Amount 4	1
ISTD Amount 5	1
ISTD Amount 6	1
ISTD Amount 7	1
ISTD Amount 8	1
ISTD Amount 9	1
ISTD Amount 10	1
ISTD Amount 11	1
ISTD Amount 12	1
ISTD Amount 13	1
ISTD Amount 14	1
ISTD Amount 15	1
ISTD Amount 16	1
ISTD Amount 17	1
ISTD Amount 18	1
ISTD Amount 19	1
ISTD Amount 20	1
ISTD Amount 21	1
ISTD Amount 22	1
ISTD Amount 23	1
ISTD Amount 24	1
ISTD Amount 25	1
ISTD Amount 26	1
ISTD Amount 27	1
ISTD Amount 28	1
ISTD Amount 29	1
ISTD Amount 30	1
ISTD Amount 31	1
ISTD Amount 32	1
Sample Amount	1
Dilution Factor	1
Vial#	2
Injection Volume	40

[Original Files]
Data File	D:\cz\DYL\20200308\NHE1-CHP1-cryoEM.lcd
Method File	C:\Users\HPLC\Desktop\method file\method_Yan\TRP11.lcm
Batch File	D:\cz\Yan\0307nhechp1\20200307batch.lcb
Report Format File	d:\program\LC solution\LCsolution\System\Default.lcr
Tuning File	

[File Description]


[Configuration]
# of Detectors	1
Detector ID	Detector A
Detector Name	Detector A
# of Channels	1

[Peak Table(Detector A-Ch1)]
# of Peaks	214
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor	Conc. %	Norm Conc.
153	40.220	40.175	40.325	6841	1592	4.2960	0.0000	   			2.548	1847338	0.081	1.605	1.119	1.008	0.0000	0.0000
154	40.376	40.325	40.408	3646	1575	2.3150	0.0000	   			2.562	7776205	0.019	0.805	1.774	1.005	0.0000	0.0000
155	40.464	40.442	40.492	1819	1084	1.6770	0.0000	   			2.570	10340799	0.015	1.125	1.626	1.003	0.0000	0.0000
156	40.537	40.492	40.633	15502	2338	6.6320	0.0000	   			2.576	1275001	0.118	1.598	0.747	1.002	0.0000	0.0000
157	40.661	40.633	40.725	4376	1383	3.1650	0.0000	   			2.587	1840590	0.081	1.743	0.942	1.004	0.0000	0.0000
158	40.796	40.775	40.842	4047	1913	2.1160	0.0000	   			2.599	5158291	0.029	1.631	1.411	1.005	0.0000	0.0000
159	40.971	40.875	41.017	9511	2056	4.6260	0.0000	   			2.614	1685509	0.089	0.730	1.768	1.006	0.0000	0.0000
160	41.042	41.025	41.133	4837	1336	3.6210	0.0000	   			2.621	3212047	0.047	3.334	0.647	1.002	0.0000	0.0000
161	41.168	41.158	41.250	2618	437	5.9930	0.0000	   			2.632	3738543	0.040	4.749	1.429	1.004	0.0000	0.0000
162	41.424	41.408	41.517	4647	1005	4.6250	0.0000	   			2.654	2758400	0.054	3.689	2.770	1.009	0.0000	0.0000
163	41.553	41.517	41.608	4093	1597	2.5640	0.0000	   			2.666	4494703	0.033	1.247	1.450	1.004	0.0000	0.0000
164	41.646	41.608	41.692	2737	1434	1.9080	0.0000	   			2.674	7725518	0.019	1.142	1.337	1.003	0.0000	0.0000
165	41.716	41.692	41.850	8494	1589	5.3450	0.0000	   			2.680	5361105	0.028	3.275	1.061	1.002	0.0000	0.0000
166	41.882	41.850	41.950	8412	2568	3.2760	0.0000	   			2.695	2580757	0.058	1.652	1.885	1.005	0.0000	0.0000
167	41.976	41.950	42.033	5519	1792	3.0800	0.0000	   			2.703	3382108	0.044	0.000	0.964	1.003	0.0000	0.0000
168	42.040	42.033	42.175	7690	1464	5.2520	0.0000	 V 			2.709	1197265	0.125	0.000	0.519	1.002	0.0000	0.0000
169	42.251	42.225	42.325	6885	1756	3.9210	0.0000	   			2.727	3779404	0.040	2.088	1.755	1.007	0.0000	0.0000
170	42.371	42.333	42.450	6146	1857	3.3100	0.0000	   			2.738	2648148	0.057	1.537	1.257	1.004	0.0000	0.0000
171	42.471	42.450	42.533	2697	928	2.9080	0.0000	   			2.747	1457173	0.103	2.165	0.815	1.003	0.0000	0.0000
172	42.699	42.675	42.750	3860	1697	2.2750	0.0000	   			2.767	5090462	0.029	1.558	2.104	1.007	0.0000	0.0000
173	42.788	42.750	42.833	3041	1562	1.9470	0.0000	   			2.775	8707980	0.017	1.140	1.343	1.003	0.0000	0.0000
174	42.936	42.908	42.992	3862	1812	2.1310	0.0000	   			2.788	7905257	0.019	1.607	2.476	1.005	0.0000	0.0000
175	43.024	42.992	43.075	4184	1385	3.0210	0.0000	   			2.795	5482300	0.027	1.291	1.306	1.003	0.0000	0.0000
176	43.099	43.083	43.167	2364	539	4.3890	0.0000	   			2.802	5156782	0.029	2.841	1.006	1.002	0.0000	0.0000
177	43.217	43.175	43.258	5362	2185	2.4540	0.0000	   			2.812	4905558	0.031	0.940	1.537	1.004	0.0000	0.0000
178	43.281	43.258	43.367	5548	2213	2.5070	0.0000	   			2.818	5463433	0.027	2.181	0.836	1.002	0.0000	0.0000
179	43.446	43.425	43.508	4545	1516	2.9980	0.0000	   			2.833	4597410	0.033	2.071	2.129	1.005	0.0000	0.0000
180	43.560	43.517	43.650	7892	2397	3.2930	0.0000	   			2.843	4669523	0.032	1.444	1.414	1.004	0.0000	0.0000
181	43.668	43.650	43.817	14083	2068	6.8110	0.0000	   			2.852	353469	0.424	4.863	0.577	1.003	0.0000	0.0000
182	44.033	44.008	44.067	3557	1608	2.2120	0.0000	   			2.884	10126278	0.015	1.153	2.091	1.011	0.0000	0.0000
183	44.148	44.125	44.217	4509	1144	3.9420	0.0000	   			2.895	3929637	0.038	1.989	1.589	1.004	0.0000	0.0000
184	44.318	44.217	44.400	7197	1106	6.5050	0.0000	   			2.910	1401969	0.107	0.900	1.422	1.005	0.0000	0.0000
185	44.437	44.400	44.467	1878	1452	1.2930	0.0000	   			2.920	21995127	0.007	0.914	1.267	1.004	0.0000	0.0000
186	44.522	44.467	44.558	4446	1585	2.8050	0.0000	   			2.928	6341993	0.024	0.827	1.569	1.003	0.0000	0.0000
187	44.577	44.558	44.667	5749	1369	4.1980	0.0000	   			2.932	5395149	0.028	3.200	0.751	1.002	0.0000	0.0000
188	44.687	44.667	44.717	2171	1400	1.5510	0.0000	   			2.942	8549228	0.018	0.000	1.591	1.003	0.0000	0.0000
189	44.760	44.717	44.817	1745	1232	1.4160	0.0000	 V 			2.949	13171014	0.011	2.080	1.321	1.002	0.0000	0.0000
190	44.884	44.842	44.917	4353	1796	2.4240	0.0000	   			2.959	4908713	0.031	0.904	1.896	1.004	0.0000	0.0000
191	45.040	44.967	45.150	12202	2998	4.0700	0.0000	   			2.973	2825224	0.053	0.925	1.657	1.005	0.0000	0.0000
192	45.168	45.150	45.208	2415	951	2.5380	0.0000	   			2.984	8338642	0.018	1.650	1.514	1.004	0.0000	0.0000
193	45.246	45.208	45.283	2774	1206	2.3010	0.0000	   			2.991	8466484	0.018	1.019	1.254	1.002	0.0000	0.0000
194	45.337	45.283	45.475	14530	2401	6.0510	0.0000	   			2.999	1605650	0.093	1.842	0.888	1.003	0.0000	0.0000
195	45.481	45.475	45.550	1206	244	4.9420	0.0000	   			3.012	7347123	0.020	6.710	1.366	1.004	0.0000	0.0000
196	45.591	45.550	45.617	3737	1508	2.4790	0.0000	   			3.022	4489570	0.033	0.000	1.435	1.003	0.0000	0.0000
197	45.689	45.617	45.733	7603	1831	4.1530	0.0000	 V 			3.030	638008	0.235	0.000	0.622	1.003	0.0000	0.0000
198	45.758	45.733	45.825	6924	2117	3.2710	0.0000	   			3.037	2213160	0.068	0.000	0.395	1.002	0.0000	0.0000
199	45.940	45.825	45.967	21920	4164	5.2640	0.0000	 V 			3.053	767905	0.195	0.000	1.093	1.005	0.0000	0.0000
200	46.264	45.967	46.350	128857	7077	18.2090	0.0000	 V 			3.081	79196	1.894	0.000	0.747	1.009	0.0000	0.0000
201	46.371	46.350	46.450	31755	5737	5.5350	0.0000	 V 			3.091	296221	0.506	0.000	0.215	1.003	0.0000	0.0000
202	46.465	46.450	46.558	30444	5269	5.7780	0.0000	 V 			3.099	1153291	0.130	0.000	0.364	1.003	0.0000	0.0000
203	46.600	46.558	46.758	30525	2705	11.2830	0.0000	 V 			3.111	294154	0.510	0.000	0.524	1.004	0.0000	0.0000
204	46.773	46.758	46.833	2488	903	2.7540	0.0000	   			3.126	7212170	0.021	2.565	0.839	1.005	0.0000	0.0000
205	46.869	46.850	47.025	6450	1362	4.7360	0.0000	   			3.135	2447546	0.061	4.474	1.007	1.003	0.0000	0.0000
206	47.063	47.025	47.117	6391	1904	3.3560	0.0000	   			3.152	4380034	0.034	1.198	1.853	1.005	0.0000	0.0000
207	47.142	47.117	47.183	2649	1401	1.8910	0.0000	   			3.159	9524736	0.016	1.240	1.045	1.002	0.0000	0.0000
208	47.305	47.183	47.392	17655	2311	7.6390	0.0000	   			3.173	230609	0.650	0.853	0.718	1.005	0.0000	0.0000
209	47.467	47.392	47.525	10878	2570	4.2320	0.0000	   			3.187	2996521	0.050	0.000	0.640	1.004	0.0000	0.0000
210	47.559	47.525	47.617	5919	1378	4.2970	0.0000	 V 			3.195	1861936	0.081	0.000	0.745	1.003	0.0000	0.0000
211	47.640	47.617	47.683	5055	1687	2.9950	0.0000	 V 			3.203	1439712	0.104	0.000	0.542	1.002	0.0000	0.0000
212	47.708	47.683	47.758	6204	2231	2.7810	0.0000	 V 			3.209	7186878	0.021	0.000	0.587	1.002	0.0000	0.0000
213	47.791	47.758	47.825	3585	1589	2.2570	0.0000	   			3.216	10641765	0.014	1.232	1.281	1.002	0.0000	0.0000
214	47.946	47.875	47.967	3868	468	8.2700	0.0000	   			3.230	5704206	0.026	0.585	2.236	1.004	0.0000	0.0000

[Peak Table(PDA-Ch1)]
# of Peaks	0

[Compound Results(Detector A)]
# of IDs	0

[Compound Results(PDA)]
# of IDs	0

[Group Results(Detector A)]
# of Groups	0

[Group Results(PDA)]
# of Groups	0

[LC Chromatogram(Detector A-Ch1)]
Interval(msec)	500
# of Points	5761
Start Time(min)	0.000
End Time(min)	48.000
Intensity Units	mV
Intensity Multiplier	0.001
Ex. Wavelength(nm)	280
Em. Wavelength(nm)	350
R.Time (min)	Intensity
0.00000	-34962
0.00833	-34962
0.01667	-2442
0.02500	-5461
0.03333	-8526
0.04167	-11178
0.05000	-13493
0.05833	-17266
0.06667	-21716
0.07500	-24483
0.08333	-25406
0.09167	-26220
0.10000	-28290
0.10833	-31522
0.11667	-33652
0.12500	-35713
0.13333	-36731
0.14167	-37995
0.15000	-40164
0.15833	-42186
0.16667	-44605
0.17500	-47185
0.18333	-48871
0.19167	-49055
0.20000	-50054
0.20833	-52961
0.21667	-56056
0.22500	-58247
0.23333	-59179
0.24167	-60932
0.25000	-62818
0.25833	-64490
0.26667	-66243
0.27500	-68414
0.28333	-71093
0.29167	-73212
0.30000	-76034
0.30833	-79248
0.31667	-81897
0.32500	-83918
0.33333	-85798
0.34167	-86581
0.35000	-88071
0.35833	-90754
0.36667	-91924
0.37500	-93735
0.38333	-95501
0.39167	-98290
0.40000	-100740
0.40833	-102245
0.41667	-104484
0.42500	-105466
0.43333	-106110
0.44167	-108054
0.45000	-109586
0.45833	-111055
0.46667	-112249
0.47500	-114097
0.48333	-116590
0.49167	-119097
0.50000	-122885
0.50833	-125643
0.51667	-125815
0.52500	-127090
0.53333	-129725
0.54167	-132482
0.55000	-135174
0.55833	-135841
0.56667	-137166
0.57500	-138873
0.58333	-141454
0.59167	-144103
0.60000	-145614
0.60833	-146871
0.61667	-147740
0.62500	-148989
0.63333	-151061
0.64167	-153246
0.65000	-155440
0.65833	-158013
0.66667	-159584
0.67500	-160324
0.68333	-161313
0.69167	-163816
0.70000	-166916
0.70833	-169408
0.71667	-170840
0.72500	-173041
0.73333	-175841
0.74167	-178238
0.75000	-179511
0.75833	-180963
0.76667	-182898
0.77500	-184969
0.78333	-186426
0.79167	-187558
0.80000	-188172
0.80833	-190144
0.81667	-192093
0.82500	-193802
0.83333	-196206
0.84167	-199208
0.85000	-201940
0.85833	-203866
0.86667	-205103
0.87500	-207162
0.88333	-209532
0.89167	-212024
0.90000	-213918
0.90833	-216063
0.91667	-217883
0.92500	-219586
0.93333	-222164
0.94167	-224292
0.95000	-225864
0.95833	-227167
0.96667	-228238
0.97500	-229700
0.98333	-231788
0.99167	-234814
1.00000	-237623
1.00833	-240013
1.01667	-241524
1.02500	-243552
1.03333	-245633
1.04167	-247005
1.05000	-249082
1.05833	-251129
1.06667	-251953
1.07500	-253849
1.08333	-256461
1.09167	-258433
1.10000	-259767
1.10833	-261891
1.11667	-265395
1.12500	-269248
1.13333	-272138
1.14167	-273836
1.15000	-274833
1.15833	-277063
1.16667	-279211
1.17500	-281229
1.18333	-283363
1.19167	-285194
1.20000	-287260
1.20833	-289947
1.21667	-291840
1.22500	-292794
1.23333	-294641
1.24167	-296490
1.25000	-298793
1.25833	-300959
1.26667	-303310
1.27500	-305147
1.28333	-305966
1.29167	-307668
1.30000	-310105
1.30833	-312513
1.31667	-314610
1.32500	-315876
1.33333	-317690
1.34167	-319817
1.35000	-321904
1.35833	-324523
1.36667	-326774
1.37500	-328354
1.38333	-330394
1.39167	-332435
1.40000	-334272
1.40833	-335846
1.41667	-337811
1.42500	-340839
1.43333	-343133
1.44167	-345561
1.45000	-347786
1.45833	-350070
1.46667	-352397
1.47500	-354612
1.48333	-356939
1.49167	-358706
1.50000	-359872
1.50833	-361772
1.51667	-364525
1.52500	-366624
1.53333	-367634
1.54167	-368661
1.55000	-370162
1.55833	-372129
1.56667	-374644
1.57500	-377994
1.58333	-380720
1.59167	-382830
1.60000	-385084
1.60833	-386968
1.61667	-388651
1.62500	-390100
1.63333	-391914
1.64167	-393848
1.65000	-395270
1.65833	-396574
1.66667	-398558
1.67500	-400521
1.68333	-402038
1.69167	-404318
1.70000	-406413
1.70833	-408422
1.71667	-409870
1.72500	-411039
1.73333	-413114
1.74167	-414439
1.75000	-415358
1.75833	-416937
1.76667	-418976
1.77500	-421021
1.78333	-422878
1.79167	-425793
1.80000	-427922
1.80833	-429240
1.81667	-431079
1.82500	-433243
1.83333	-434533
1.84167	-435513
1.85000	-437575
1.85833	-439918
1.86667	-441934
1.87500	-443302
1.88333	-445332
1.89167	-447201
1.90000	-449801
1.90833	-452013
1.91667	-453105
1.92500	-454416
1.93333	-455802
1.94167	-456700
1.95000	-458810
1.95833	-460454
1.96667	-462173
1.97500	-464124
1.98333	-465442
1.99167	-466687
2.00000	-467902
2.00833	-470266
2.01667	-472512
2.02500	-474116
2.03333	-475197
2.04167	-476625
2.05000	-478308
2.05833	-480259
2.06667	-482164
2.07500	-484385
2.08333	-485518
2.09167	-487762
2.10000	-488926
2.10833	-490316
2.11667	-491766
2.12500	-492879
2.13333	-494730
2.14167	-497425
2.15000	-499537
2.15833	-500350
2.16667	-500902
2.17500	-501644
2.18333	-503203
2.19167	-504280
2.20000	-505968
2.20833	-506838
2.21667	-507716
2.22500	-508472
2.23333	-509131
2.24167	-510381
2.25000	-512223
2.25833	-514541
2.26667	-516386
2.27500	-517567
2.28333	-518789
2.29167	-519377
2.30000	-519915
2.30833	-521068
2.31667	-521294
2.32500	-522187
2.33333	-522954
2.34167	-523920
2.35000	-525260
2.35833	-526308
2.36667	-527199
2.37500	-528734
2.38333	-529838
2.39167	-530805
2.40000	-532269
2.40833	-533675
2.41667	-534843
2.42500	-535216
2.43333	-536108
2.44167	-536366
2.45000	-536902
2.45833	-538240
2.46667	-539121
2.47500	-539899
2.48333	-540223
2.49167	-541141
2.50000	-541820
2.50833	-542312
2.51667	-543011
2.52500	-544103
2.53333	-544286
2.54167	-544704
2.55000	-544154
2.55833	-544544
2.56667	-546263
2.57500	-547289
2.58333	-547822
2.59167	-548624
2.60000	-549293
2.60833	-550179
2.61667	-550460
2.62500	-550556
2.63333	-550976
2.64167	-551288
2.65000	-551818
2.65833	-552354
2.66667	-552136
2.67500	-552457
2.68333	-553497
2.69167	-554446
2.70000	-555473
2.70833	-556477
2.71667	-557988
2.72500	-559665
2.73333	-560444
2.74167	-561014
2.75000	-561340
2.75833	-560557
2.76667	-560062
2.77500	-560996
2.78333	-561641
2.79167	-561577
2.80000	-563232
2.80833	-565005
2.81667	-566021
2.82500	-566805
2.83333	-568122
2.84167	-569132
2.85000	-569654
2.85833	-570592
2.86667	-571250
2.87500	-571824
2.88333	-572738
2.89167	-573543
2.90000	-574094
2.90833	-574873
2.91667	-575967
2.92500	-576654
2.93333	-576852
2.94167	-577229
2.95000	-577738
2.95833	-578161
2.96667	-578888
2.97500	-579901
2.98333	-580536
2.99167	-581349
3.00000	-583057
3.00833	-584810
3.01667	-586262
3.02500	-587189
3.03333	-588056
3.04167	-589311
3.05000	-590747
3.05833	-592111
3.06667	-592453
3.07500	-593267
3.08333	-595075
3.09167	-597016
3.10000	-598986
3.10833	-601008
3.11667	-603442
3.12500	-605305
3.13333	-606892
3.14167	-608481
3.15000	-609378
3.15833	-611499
3.16667	-613630
3.17500	-615343
3.18333	-617931
3.19167	-621608
3.20000	-624815
3.20833	-627567
3.21667	-630535
3.22500	-634086
3.23333	-637298
3.24167	-640257
3.25000	-642419
3.25833	-644172
3.26667	-645993
3.27500	-648784
3.28333	-653166
3.29167	-658410
3.30000	-662146
3.30833	-664803
3.31667	-667208
3.32500	-671784
3.33333	-676646
3.34167	-680644
3.35000	-684508
3.35833	-687897
3.36667	-691245
3.37500	-695084
3.38333	-699253
3.39167	-703018
3.40000	-707098
3.40833	-710122
3.41667	-713510
3.42500	-717165
3.43333	-721555
3.44167	-725604
3.45000	-730172
3.45833	-735274
3.46667	-740041
3.47500	-744590
3.48333	-748341
3.49167	-752269
3.50000	-756572
3.50833	-761154
3.51667	-764934
3.52500	-768326
3.53333	-772435
3.54167	-777573
3.55000	-782018
3.55833	-786668
3.56667	-791761
3.57500	-795839
3.58333	-799278
3.59167	-803102
3.60000	-807758
3.60833	-812661
3.61667	-817036
3.62500	-821467
3.63333	-826120
3.64167	-829955
3.65000	-834120
3.65833	-838927
3.66667	-844392
3.67500	-848833
3.68333	-852020
3.69167	-855104
3.70000	-858483
3.70833	-862126
3.71667	-866219
3.72500	-870310
3.73333	-874857
3.74167	-878966
3.75000	-882997
3.75833	-887817
3.76667	-892449
3.77500	-896545
3.78333	-899767
3.79167	-903115
3.80000	-905883
3.80833	-909178
3.81667	-912702
3.82500	-916694
3.83333	-920836
3.84167	-924536
3.85000	-928353
3.85833	-931682
3.86667	-934170
3.87500	-936979
3.88333	-939888
3.89167	-943227
3.90000	-947161
3.90833	-951179
3.91667	-954270
3.92500	-957102
3.93333	-959649
3.94167	-962343
3.95000	-966145
3.95833	-970318
3.96667	-973568
3.97500	-976004
3.98333	-977731
3.99167	-979815
4.00000	-982648
4.00833	-984652
4.01667	-986656
4.02500	-988779
4.03333	-991587
4.04167	-994188
4.05000	-996741
4.05833	-998709
4.06667	-1000803
4.07500	-1002714
4.08333	-1005433
4.09167	-1008962
4.10000	-1012002
4.10833	-1013920
4.11667	-1015879
4.12500	-1018278
4.13333	-1021376
4.14167	-1024399
4.15000	-1026655
4.15833	-1028701
4.16667	-1030374
4.17500	-1031510
4.18333	-1032809
4.19167	-1034827
4.20000	-1037141
4.20833	-1040000
4.21667	-1042726
4.22500	-1044924
4.23333	-1047047
4.24167	-1049032
4.25000	-1049907
4.25833	-1050683
4.26667	-1052044
4.27500	-1053442
4.28333	-1055210
4.29167	-1056664
4.30000	-1058611
4.30833	-1061237
4.31667	-1063582
4.32500	-1065798
4.33333	-1068055
4.34167	-1069932
4.35000	-1071713
4.35833	-1072911
4.36667	-1074884
4.37500	-1076129
4.38333	-1077522
4.39167	-1079660
4.40000	-1081271
4.40833	-1082379
4.41667	-1083986
4.42500	-1085337
4.43333	-1086745
4.44167	-1088844
4.45000	-1089872
4.45833	-1090521
4.46667	-1091861
4.47500	-1093729
4.48333	-1095892
4.49167	-1097834
4.50000	-1098882
4.50833	-1099350
4.51667	-1100099
4.52500	-1101777
4.53333	-1102888
4.54167	-1103652
4.55000	-1105240
4.55833	-1108016
4.56667	-1110378
4.57500	-1111802
4.58333	-1113442
4.59167	-1114593
4.60000	-1116329
4.60833	-1118368
4.61667	-1120214
4.62500	-1120236
4.63333	-1120014
4.64167	-1119796
4.65000	-1120923
4.65833	-1122906
4.66667	-1124193
4.67500	-1125783
4.68333	-1128217
4.69167	-1130701
4.70000	-1131752
4.70833	-1132927
4.71667	-1134455
4.72500	-1134696
4.73333	-1135964
4.74167	-1137765
4.75000	-1138955
4.75833	-1139608
4.76667	-1140781
4.77500	-1142005
4.78333	-1143871
4.79167	-1145715
4.80000	-1147394
4.80833	-1147953
4.81667	-1149000
4.82500	-1149816
4.83333	-1150607
4.84167	-1152246
4.85000	-1153474
4.85833	-1154013
4.86667	-1155170
4.87500	-1156576
4.88333	-1158486
4.89167	-1159933
4.90000	-1161336
4.90833	-1162814
4.91667	-1164701
4.92500	-1165951
4.93333	-1166245
4.94167	-1166502
4.95000	-1166059
4.95833	-1166439
4.96667	-1168476
4.97500	-1170807
4.98333	-1172438
4.99167	-1173399
5.00000	-1174298
5.00833	-1174681
5.01667	-1175984
5.02500	-1177458
5.03333	-1178189
5.04167	-1178955
5.05000	-1179651
5.05833	-1181097
5.06667	-1182346
5.07500	-1184170
5.08333	-1186176
5.09167	-1187950
5.10000	-1188324
5.10833	-1189008
5.11667	-1190539
5.12500	-1192152
5.13333	-1193533
5.14167	-1194603
5.15000	-1195712
5.15833	-1196074
5.16667	-1196720
5.17500	-1197675
5.18333	-1198387
5.19167	-1199865
5.20000	-1201578
5.20833	-1203430
5.21667	-1204682
5.22500	-1205344
5.23333	-1206370
5.24167	-1207847
5.25000	-1209925
5.25833	-1212284
5.26667	-1213574
5.27500	-1214331
5.28333	-1214858
5.29167	-1215105
5.30000	-1215864
5.30833	-1217216
5.31667	-1218744
5.32500	-1220656
5.33333	-1221537
5.34167	-1222277
5.35000	-1223569
5.35833	-1225150
5.36667	-1226352
5.37500	-1227706
5.38333	-1229218
5.39167	-1230393
5.40000	-1230988
5.40833	-1231518
5.41667	-1231741
5.42500	-1232348
5.43333	-1234010
5.44167	-1235196
5.45000	-1235811
5.45833	-1236835
5.46667	-1238066
5.47500	-1239517
5.48333	-1240910
5.49167	-1242104
5.50000	-1243842
5.50833	-1244854
5.51667	-1245948
5.52500	-1246933
5.53333	-1248474
5.54167	-1250225
5.55000	-1251425
5.55833	-1252198
5.56667	-1252814
5.57500	-1253138
5.58333	-1254200
5.59167	-1256066
5.60000	-1258104
5.60833	-1259989
5.61667	-1261211
5.62500	-1262457
5.63333	-1264064
5.64167	-1265266
5.65000	-1265834
5.65833	-1266284
5.66667	-1267459
5.67500	-1268454
5.68333	-1269357
5.69167	-1270121
5.70000	-1270842
5.70833	-1271898
5.71667	-1272885
5.72500	-1273169
5.73333	-1274047
5.74167	-1275648
5.75000	-1277686
5.75833	-1279523
5.76667	-1281097
5.77500	-1282569
5.78333	-1283369
5.79167	-1284632
5.80000	-1285504
5.80833	-1286614
5.81667	-1287387
5.82500	-1288714
5.83333	-1290164
5.84167	-1291200
5.85000	-1292205
5.85833	-1293189
5.86667	-1294504
5.87500	-1295247
5.88333	-1296382
5.89167	-1297062
5.90000	-1297648
5.90833	-1298667
5.91667	-1300526
5.92500	-1302389
5.93333	-1303733
5.94167	-1304551
5.95000	-1305189
5.95833	-1306091
5.96667	-1307190
5.97500	-1307675
5.98333	-1307739
5.99167	-1308919
6.00000	-1311207
6.00833	-1313249
6.01667	-1314541
6.02500	-1315433
6.03333	-1317049
6.04167	-1318225
6.05000	-1318640
6.05833	-1318972
6.06667	-1318912
6.07500	-1319818
6.08333	-1321808
6.09167	-1323195
6.10000	-1323998
6.10833	-1324852
6.11667	-1325680
6.12500	-1326963
6.13333	-1327926
6.14167	-1328860
6.15000	-1330264
6.15833	-1331836
6.16667	-1332611
6.17500	-1332601
6.18333	-1332605
6.19167	-1333315
6.20000	-1334842
6.20833	-1336434
6.21667	-1337917
6.22500	-1339213
6.23333	-1339765
6.24167	-1340494
6.25000	-1341239
6.25833	-1341873
6.26667	-1342644
6.27500	-1343473
6.28333	-1345195
6.29167	-1346469
6.30000	-1347967
6.30833	-1348892
6.31667	-1350088
6.32500	-1350992
6.33333	-1351435
6.34167	-1351801
6.35000	-1352063
6.35833	-1353106
6.36667	-1354250
6.37500	-1356205
6.38333	-1358627
6.39167	-1360048
6.40000	-1359620
6.40833	-1360229
6.41667	-1361411
6.42500	-1363103
6.43333	-1364047
6.44167	-1365148
6.45000	-1366238
6.45833	-1366853
6.46667	-1367363
6.47500	-1368459
6.48333	-1368781
6.49167	-1368753
6.50000	-1370131
6.50833	-1372163
6.51667	-1373775
6.52500	-1375298
6.53333	-1376895
6.54167	-1377647
6.55000	-1378163
6.55833	-1379579
6.56667	-1380885
6.57500	-1381357
6.58333	-1381916
6.59167	-1382938
6.60000	-1383999
6.60833	-1385407
6.61667	-1385708
6.62500	-1386586
6.63333	-1387922
6.64167	-1388847
6.65000	-1389079
6.65833	-1390169
6.66667	-1391355
6.67500	-1391957
6.68333	-1393125
6.69167	-1394009
6.70000	-1394218
6.70833	-1395119
6.71667	-1396010
6.72500	-1396748
6.73333	-1397125
6.74167	-1397199
6.75000	-1397973
6.75833	-1399127
6.76667	-1400077
6.77500	-1400848
6.78333	-1401875
6.79167	-1402979
6.80000	-1404406
6.80833	-1405289
6.81667	-1405637
6.82500	-1406373
6.83333	-1406838
6.84167	-1407708
6.85000	-1408841
6.85833	-1410048
6.86667	-1411242
6.87500	-1412502
6.88333	-1413097
6.89167	-1414165
6.90000	-1414512
6.90833	-1414494
6.91667	-1415309
6.92500	-1415588
6.93333	-1415852
6.94167	-1417346
6.95000	-1419021
6.95833	-1420672
6.96667	-1421879
6.97500	-1421741
6.98333	-1421406
6.99167	-1421341
7.00000	-1421745
7.00833	-1422431
7.01667	-1423911
7.02500	-1425406
7.03333	-1426574
7.04167	-1428176
7.05000	-1429786
7.05833	-1431161
7.06667	-1432620
7.07500	-1433381
7.08333	-1433617
7.09167	-1433587
7.10000	-1434184
7.10833	-1435722
7.11667	-1437523
7.12500	-1438646
7.13333	-1439365
7.14167	-1440020
7.15000	-1440571
7.15833	-1441498
7.16667	-1442061
7.17500	-1442551
7.18333	-1442306
7.19167	-1442364
7.20000	-1442178
7.20833	-1442601
7.21667	-1443987
7.22500	-1444764
7.23333	-1446341
7.24167	-1448156
7.25000	-1450021
7.25833	-1451527
7.26667	-1452589
7.27500	-1453402
7.28333	-1454207
7.29167	-1454638
7.30000	-1454865
7.30833	-1455150
7.31667	-1456527
7.32500	-1457900
7.33333	-1458276
7.34167	-1458969
7.35000	-1460148
7.35833	-1461387
7.36667	-1462600
7.37500	-1462878
7.38333	-1463132
7.39167	-1464067
7.40000	-1465105
7.40833	-1466183
7.41667	-1467473
7.42500	-1468936
7.43333	-1469800
7.44167	-1470350
7.45000	-1471115
7.45833	-1471886
7.46667	-1472834
7.47500	-1474024
7.48333	-1474641
7.49167	-1476203
7.50000	-1477215
7.50833	-1477232
7.51667	-1477929
7.52500	-1479584
7.53333	-1481257
7.54167	-1481936
7.55000	-1482276
7.55833	-1482334
7.56667	-1482496
7.57500	-1483067
7.58333	-1483063
7.59167	-1484044
7.60000	-1485215
7.60833	-1486884
7.61667	-1488482
7.62500	-1489840
7.63333	-1491045
