[Header]
Application Name	LCsolution
Version	1.25
Data File Name	D:\cz\DYL\20200308\NHE1-CHP1-SEC26.lcd
Output Date	2020/6/28
Output Time	16:20:40

[File Information]
Type	Data File
Generated	2020/3/8 15:17:46
Generated by	Admin
Modified	2020/3/8 16:06:19
Modified by	Admin

[Sample Information]
Operator Name	Admin
Acquired	2020/3/8 15:18:14
Sample Type	0:Unknown
Level	0
Sample Name	1
Sample ID	1
ISTD Amount 1	1
ISTD Amount 2	1
ISTD Amount 3	1
ISTD Amount 4	1
ISTD Amount 5	1
ISTD Amount 6	1
ISTD Amount 7	1
ISTD Amount 8	1
ISTD Amount 9	1
ISTD Amount 10	1
ISTD Amount 11	1
ISTD Amount 12	1
ISTD Amount 13	1
ISTD Amount 14	1
ISTD Amount 15	1
ISTD Amount 16	1
ISTD Amount 17	1
ISTD Amount 18	1
ISTD Amount 19	1
ISTD Amount 20	1
ISTD Amount 21	1
ISTD Amount 22	1
ISTD Amount 23	1
ISTD Amount 24	1
ISTD Amount 25	1
ISTD Amount 26	1
ISTD Amount 27	1
ISTD Amount 28	1
ISTD Amount 29	1
ISTD Amount 30	1
ISTD Amount 31	1
ISTD Amount 32	1
Sample Amount	1
Dilution Factor	1
Vial#	3
Injection Volume	40

[Original Files]
Data File	D:\cz\DYL\20200308\NHE1-CHP1-SEC26.lcd
Method File	C:\Users\HPLC\Desktop\method file\method_Yan\TRP11.lcm
Batch File	D:\cz\Yan\0307nhechp1\20200307batch.lcb
Report Format File	d:\program\LC solution\LCsolution\System\Default.lcr
Tuning File	

[File Description]


[Configuration]
# of Detectors	1
Detector ID	Detector A
Detector Name	Detector A
# of Channels	1

[Peak Table(Detector A-Ch1)]
# of Peaks	329
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor	Conc. %	Norm Conc.
30.25000	21.7
30.26667	21.5
30.28333	21.5
30.30000	21.3
30.31667	21.5
30.33333	21.5
30.35000	21.5
30.36667	21.7
30.38333	21.7
30.40000	21.4
30.41667	21.5
30.43333	21.5
30.45000	21.5
30.46667	21.7
30.48333	21.7
30.50000	21.4
30.51667	21.7
30.53333	21.4
30.55000	21.7
30.56667	21.5
30.58333	21.4
30.60000	21.4
30.61667	21.5
30.63333	21.5
30.65000	21.5
30.66667	21.5
30.68333	21.3
30.70000	21.5
30.71667	21.5
30.73333	21.5
30.75000	21.7
30.76667	21.7
30.78333	21.4
30.80000	21.5
30.81667	21.5
30.83333	21.5
30.85000	21.7
30.86667	21.3
30.88333	21.4
30.90000	21.5
30.91667	21.5
30.93333	21.5
30.95000	21.5
30.96667	21.4
30.98333	21.5
31.00000	21.7
31.01667	21.5
31.03333	21.5
31.05000	21.5
31.06667	21.4
31.08333	21.5
31.10000	21.7
31.11667	21.5
31.13333	21.7
31.15000	21.4
31.16667	21.4
31.18333	21.5
31.20000	21.5
31.21667	21.5
31.23333	21.4
31.25000	21.5
31.26667	21.7
31.28333	21.5
31.30000	21.5
31.31667	21.5
31.33333	21.3
31.35000	21.5
31.36667	21.5
31.38333	21.5
31.40000	21.7
31.41667	21.7
31.43333	21.4
31.45000	21.4
31.46667	21.5
31.48333	21.5
31.50000	21.7
31.51667	21.5
31.53333	21.3
31.55000	21.7
31.56667	21.5
31.58333	21.7
31.60000	21.5
31.61667	21.1
31.63333	21.4
31.65000	21.7
31.66667	21.7
31.68333	21.5
31.70000	21.7
31.71667	21.4
31.73333	21.3
31.75000	21.7
31.76667	21.7
31.78333	21.5
31.80000	21.5
31.81667	21.4
31.83333	21.5
31.85000	21.5
31.86667	21.7
31.88333	21.7
31.90000	21.1
31.91667	21.5
31.93333	21.7
31.95000	21.7
31.96667	21.7
31.98333	21.7
32.00000	21.3
32.01667	21.7
32.03333	21.7
32.05000	21.5
32.06667	21.7
32.08333	21.3
32.10000	21.3
32.11667	21.5
32.13333	21.7
32.15000	21.5
32.16667	21.5
32.18333	21.4
32.20000	21.7
32.21667	21.5
32.23333	21.5
32.25000	21.7
32.26667	21.5
32.28333	21.3
32.30000	21.5
32.31667	21.4
32.33333	21.5
32.35000	21.7
32.36667	21.5
32.38333	21.4
32.40000	21.7
32.41667	21.5
32.43333	21.7
32.45000	21.7
32.46667	21.3
32.48333	21.4
32.50000	21.5
32.51667	21.5
32.53333	21.7
32.55000	21.5
32.56667	21.4
32.58333	21.7
32.60000	21.7
32.61667	21.5
32.63333	21.7
32.65000	21.5
32.66667	21.4
32.68333	21.7
32.70000	21.7
32.71667	21.5
32.73333	21.5
32.75000	21.3
32.76667	21.3
32.78333	21.5
32.80000	21.5
32.81667	21.5
32.83333	21.5
32.85000	21.4
32.86667	21.5
32.88333	21.5
32.90000	21.7
32.91667	21.5
32.93333	21.4
32.95000	21.4
32.96667	21.7
32.98333	21.5
33.00000	21.7
33.01667	21.5
33.03333	21.5
33.05000	21.4
33.06667	21.5
33.08333	21.7
33.10000	21.7
33.11667	21.5
33.13333	21.4
33.15000	21.5
33.16667	21.5
33.18333	21.7
33.20000	21.7
33.21667	21.3
33.23333	21.4
33.25000	21.5
33.26667	21.7
33.28333	21.7
33.30000	21.5
33.31667	21.5
33.33333	21.7
33.35000	21.4
33.36667	21.7
33.38333	21.7
33.40000	21.4
33.41667	21.4
33.43333	21.7
33.45000	21.7
33.46667	21.5
33.48333	21.5
33.50000	21.4
33.51667	21.7
33.53333	21.5
33.55000	21.5
33.56667	21.7
33.58333	21.5
33.60000	21.4
33.61667	21.7
33.63333	21.4
33.65000	21.5
33.66667	21.5
33.68333	21.5
33.70000	21.4
33.71667	21.5
33.73333	21.8
33.75000	21.7
33.76667	21.5
33.78333	21.3
33.80000	21.4
33.81667	21.5
33.83333	21.7
33.85000	21.5
33.86667	21.7
33.88333	21.4
33.90000	21.7
33.91667	21.5
33.93333	21.5
33.95000	21.5
33.96667	21.1
33.98333	21.5
34.00000	21.5
34.01667	21.5
34.03333	21.5
34.05000	21.7
34.06667	21.5
34.08333	21.7
34.10000	21.5
34.11667	21.5
34.13333	21.5
34.15000	21.3
34.16667	21.4
34.18333	21.7
34.20000	21.5
34.21667	21.5
34.23333	21.5
34.25000	21.5
34.26667	21.4
34.28333	21.5
34.30000	21.5
34.31667	21.5
34.33333	21.5
34.35000	21.4
34.36667	21.7
34.38333	21.5
34.40000	21.5
34.41667	21.7
34.43333	21.5
34.45000	21.5
34.46667	21.5
34.48333	21.5
34.50000	21.5
34.51667	21.5
34.53333	21.5
34.55000	21.4
34.56667	21.5
34.58333	21.7
34.60000	21.5
34.61667	21.7
34.63333	21.3
34.65000	21.4
34.66667	21.5
34.68333	21.5
34.70000	21.7
34.71667	21.5
34.73333	21.5
34.75000	21.7
34.76667	21.5
34.78333	21.7
34.80000	21.5
34.81667	21.4
34.83333	21.5
34.85000	21.4
34.86667	21.4
34.88333	21.5
34.90000	21.5
34.91667	21.5
34.93333	21.4
34.95000	21.5
34.96667	21.8
34.98333	21.7
35.00000	21.4
35.01667	21.4
35.03333	21.5
35.05000	21.5
35.06667	21.7
35.08333	21.7
35.10000	21.4
35.11667	21.4
35.13333	21.4
35.15000	21.5
35.16667	21.5
35.18333	21.5
35.20000	21.5
35.21667	21.7
35.23333	21.7
35.25000	21.5
35.26667	21.7
35.28333	21.4
35.30000	21.7
35.31667	21.5
35.33333	21.5
35.35000	21.5
35.36667	21.5
35.38333	21.5
35.40000	21.4
35.41667	21.4
35.43333	21.7
35.45000	21.4
35.46667	21.5
35.48333	21.3
35.50000	21.8
35.51667	21.7
35.53333	21.7
35.55000	21.7
35.56667	21.3
35.58333	21.4
35.60000	21.5
35.61667	21.7
35.63333	21.5
35.65000	21.5
35.66667	21.4
35.68333	21.4
35.70000	21.5
35.71667	21.4
35.73333	21.7
35.75000	21.7
35.76667	21.4
35.78333	21.5
35.80000	21.5
35.81667	21.5
35.83333	21.7
35.85000	21.5
35.86667	21.5
35.88333	21.4
35.90000	21.5
35.91667	21.5
35.93333	21.5
35.95000	21.4
35.96667	21.5
35.98333	21.7
36.00000	21.5
36.01667	21.7
36.03333	21.1
36.05000	21.3
36.06667	21.5
36.08333	21.7
36.10000	21.5
36.11667	21.4
36.13333	21.4
36.15000	21.8
36.16667	21.5
36.18333	21.7
36.20000	21.5
36.21667	21.7
36.23333	21.3
36.25000	21.7
36.26667	21.5
36.28333	21.5
36.30000	21.5
36.31667	21.7
36.33333	21.5
36.35000	21.7
36.36667	21.5
36.38333	21.7
36.40000	21.7
36.41667	21.4
36.43333	21.3
36.45000	21.5
36.46667	21.5
36.48333	21.7
36.50000	21.7
36.51667	21.4
36.53333	21.4
36.55000	21.5
36.56667	21.5
36.58333	21.7
36.60000	21.5
36.61667	21.4
36.63333	21.7
36.65000	21.7
36.66667	21.7
36.68333	21.5
36.70000	21.3
36.71667	21.4
36.73333	21.7
36.75000	21.4
36.76667	21.5
36.78333	21.5
36.80000	21.4
36.81667	21.5
36.83333	21.7
36.85000	21.7
36.86667	21.7
36.88333	21.4
36.90000	21.4
36.91667	21.5
36.93333	21.7
36.95000	21.5
36.96667	21.7
36.98333	21.5
37.00000	21.5
37.01667	21.4
37.03333	21.7
37.05000	21.7
37.06667	21.5
37.08333	21.5
37.10000	21.5
37.11667	21.5
37.13333	21.5
37.15000	21.7
37.16667	21.3
37.18333	21.4
37.20000	21.5
37.21667	21.7
37.23333	21.5
37.25000	21.5
37.26667	21.4
37.28333	21.5
37.30000	21.4
37.31667	21.7
37.33333	21.5
37.35000	21.5
37.36667	21.4
37.38333	21.8
37.40000	21.5
37.41667	21.7
37.43333	21.5
37.45000	21.3
37.46667	21.4
37.48333	21.5
37.50000	21.5
37.51667	21.5
37.53333	21.7
37.55000	21.4
37.56667	21.8
37.58333	21.5
37.60000	21.7
37.61667	21.7
37.63333	21.7
37.65000	21.4
37.66667	21.5
37.68333	21.5
37.70000	21.5
37.71667	21.5
37.73333	21.5
37.75000	21.4
37.76667	21.4
37.78333	21.7
37.80000	21.5
37.81667	21.7
37.83333	21.4
37.85000	21.7
37.86667	21.5
37.88333	21.5
37.90000	21.4
37.91667	21.3
37.93333	21.5
37.95000	21.5
37.96667	21.7
37.98333	21.7
38.00000	21.7
38.01667	21.5
38.03333	21.8
38.05000	21.5
38.06667	21.7
38.08333	21.5
38.10000	21.3
38.11667	21.4
38.13333	21.5
38.15000	21.5
38.16667	21.7
38.18333	21.5
38.20000	21.5
38.21667	21.3
38.23333	21.5
38.25000	21.7
38.26667	21.5
38.28333	21.5
38.30000	21.3
38.31667	21.5
38.33333	21.7
38.35000	21.7
38.36667	21.4
38.38333	21.7
38.40000	21.5
38.41667	21.8
38.43333	21.5
38.45000	21.5
38.46667	21.5
38.48333	21.7
38.50000	21.5
38.51667	21.5
38.53333	21.7
38.55000	21.5
38.56667	21.5
38.58333	21.3
38.60000	21.4
38.61667	21.5
38.63333	21.5
38.65000	21.5
38.66667	21.5
38.68333	21.5
38.70000	21.5
38.71667	21.5
38.73333	21.7
38.75000	21.5
38.76667	21.4
38.78333	21.5
38.80000	21.4
38.81667	21.5
38.83333	21.7
38.85000	21.7
38.86667	21.4
38.88333	21.7
38.90000	21.4
38.91667	21.8
38.93333	21.5
38.95000	21.5
38.96667	21.4
38.98333	21.7
39.00000	21.7
39.01667	21.5
39.03333	21.7
39.05000	21.3
39.06667	21.7
39.08333	21.5
39.10000	21.8
39.11667	21.7
39.13333	21.5
39.15000	21.5
39.16667	21.5
39.18333	21.8
39.20000	21.7
39.21667	21.7
39.23333	21.3
39.25000	21.4
39.26667	21.5
39.28333	21.7
39.30000	21.7
39.31667	21.7
39.33333	21.4
39.35000	21.5
39.36667	21.5
39.38333	21.7
39.40000	21.7
39.41667	21.7
39.43333	21.4
39.45000	21.8
39.46667	21.5
39.48333	21.5
39.50000	21.7
39.51667	21.3
39.53333	21.4
39.55000	21.5
39.56667	21.7
39.58333	21.5
39.60000	21.5
39.61667	21.4
39.63333	21.5
39.65000	21.5
39.66667	21.7
39.68333	21.7
39.70000	21.5
39.71667	21.4
39.73333	21.5
39.75000	21.5
39.76667	21.8
39.78333	21.5
39.80000	21.3
39.81667	21.5
39.83333	21.5
39.85000	21.5
39.86667	21.7
39.88333	21.5
39.90000	21.3
39.91667	21.7
39.93333	21.5
39.95000	21.4
39.96667	21.7
39.98333	21.3
40.00000	21.4
40.01667	21.7
40.03333	21.5
40.05000	21.5
40.06667	21.7
40.08333	21.4
40.10000	21.7
40.11667	21.5
40.13333	21.7
40.15000	21.7
40.16667	21.7
40.18333	21.4
40.20000	21.5
40.21667	21.5
40.23333	21.5
40.25000	21.7
40.26667	21.5
40.28333	21.4
40.30000	21.5
40.31667	21.5
40.33333	21.7
40.35000	21.7
40.36667	21.5
40.38333	21.4
40.40000	21.5
40.41667	21.5
40.43333	21.7
40.45000	21.7
40.46667	21.5
40.48333	21.4
40.50000	21.5
40.51667	21.7
40.53333	21.8
40.55000	21.5
40.56667	21.4
40.58333	21.5
40.60000	21.7
40.61667	21.7
40.63333	21.5
40.65000	21.4
40.66667	21.7
40.68333	21.5
40.70000	21.5
40.71667	21.8
40.73333	21.4
40.75000	21.4
40.76667	21.5
40.78333	21.7
40.80000	21.7
40.81667	21.7
40.83333	21.4
40.85000	21.4
40.86667	21.5
40.88333	21.5
40.90000	21.5
40.91667	21.5
40.93333	21.4
40.95000	21.4
40.96667	21.4
40.98333	21.7
41.00000	21.7
41.01667	21.7
41.03333	21.4
41.05000	21.4
41.06667	21.5
41.08333	21.7
41.10000	21.5
41.11667	21.4
41.13333	21.7
41.15000	21.5
41.16667	21.7
41.18333	21.7
41.20000	21.7
41.21667	21.4
41.23333	21.5
41.25000	21.7
41.26667	21.7
41.28333	21.5
41.30000	21.5
41.31667	21.5
41.33333	21.7
41.35000	21.7
41.36667	21.8
41.38333	21.7
41.40000	21.3
41.41667	21.4
41.43333	21.5
41.45000	21.7
41.46667	21.7
41.48333	21.7
41.50000	21.4
41.51667	21.5
41.53333	21.5
41.55000	21.7
41.56667	21.5
41.58333	21.5
41.60000	21.4
41.61667	21.5
41.63333	21.5
41.65000	21.5
41.66667	21.5
41.68333	21.4
41.70000	21.5
41.71667	21.4
41.73333	21.7
41.75000	21.5
41.76667	21.5
41.78333	21.3
41.80000	21.5
41.81667	21.5
41.83333	21.7
41.85000	21.7
41.86667	21.3
41.88333	21.4
41.90000	21.5
41.91667	21.5
41.93333	21.5
41.95000	21.7
41.96667	21.4
41.98333	21.7
42.00000	21.5
42.01667	21.7
42.03333	21.5
42.05000	21.3
42.06667	21.4
42.08333	21.5
42.10000	21.7
42.11667	21.8
42.13333	21.7
42.15000	21.4
42.16667	21.4
42.18333	21.7
42.20000	21.5
42.21667	21.7
42.23333	21.5
42.25000	21.4
42.26667	21.5
42.28333	21.7
42.30000	21.5
42.31667	21.7
42.33333	21.5
42.35000	21.5
42.36667	21.7
42.38333	21.7
42.40000	21.8
42.41667	21.7
42.43333	21.4
42.45000	21.5
42.46667	21.7
42.48333	21.7
42.50000	21.5
42.51667	21.5
42.53333	21.4
42.55000	21.7
42.56667	21.4
42.58333	21.5
42.60000	21.7
42.61667	21.5
42.63333	21.4
42.65000	21.5
42.66667	21.7
42.68333	21.5
42.70000	21.8
42.71667	21.4
42.73333	21.5
42.75000	21.5
42.76667	21.7
42.78333	21.7
42.80000	21.5
42.81667	21.4
42.83333	21.7
42.85000	21.5
42.86667	21.7
42.88333	21.5
42.90000	21.5
42.91667	21.4
42.93333	21.5
42.95000	21.5
42.96667	21.5
42.98333	21.7
43.00000	21.4
43.01667	21.5
43.03333	21.5
43.05000	21.5
43.06667	21.5
43.08333	21.5
43.10000	21.5
43.11667	21.5
43.13333	21.7
43.15000	21.7
43.16667	21.7
43.18333	21.7
43.20000	21.4
43.21667	21.4
43.23333	21.7
43.25000	21.5
43.26667	21.7
43.28333	21.3
43.30000	21.4
43.31667	21.5
43.33333	21.7
43.35000	21.5
43.36667	21.5
43.38333	21.3
43.40000	21.8
43.41667	21.5
43.43333	21.7
43.45000	21.5
43.46667	21.3
43.48333	21.4
43.50000	21.5
43.51667	21.5
43.53333	21.5
43.55000	21.7
43.56667	21.5
43.58333	21.4
43.60000	21.5
43.61667	21.7
43.63333	21.5
43.65000	21.7
43.66667	21.4
43.68333	21.5
43.70000	21.7
43.71667	21.5
43.73333	21.7
43.75000	21.3
43.76667	21.4
43.78333	21.4
43.80000	21.5
43.81667	21.5
43.83333	21.5
43.85000	21.3
43.86667	21.8
43.88333	21.5
43.90000	21.7
43.91667	21.5
43.93333	21.4
43.95000	21.4
43.96667	21.5
43.98333	21.5
44.00000	21.5
44.01667	21.7
44.03333	21.4
44.05000	21.8
44.06667	21.5
44.08333	21.7
44.10000	21.5
44.11667	21.5
44.13333	21.4
44.15000	21.7
44.16667	21.7
44.18333	21.7
44.20000	21.7
44.21667	21.3
44.23333	21.4
44.25000	21.5
44.26667	21.7
44.28333	21.8
44.30000	21.7
44.31667	21.4
44.33333	21.4
44.35000	21.5
44.36667	21.5
44.38333	21.8
44.40000	21.5
44.41667	21.1
44.43333	21.4
44.45000	21.5
44.46667	21.7
44.48333	21.7
44.50000	21.5
44.51667	21.4
44.53333	21.5
44.55000	21.7
44.56667	21.8
44.58333	21.5
44.60000	21.3
44.61667	21.7
44.63333	21.7
44.65000	21.5
44.66667	21.7
44.68333	21.4
44.70000	21.5
44.71667	21.5
44.73333	21.7
44.75000	21.7
44.76667	21.7
44.78333	21.4
44.80000	21.5
44.81667	21.4
44.83333	21.5
44.85000	21.7
44.86667	21.7
44.88333	21.5
44.90000	21.5
44.91667	21.5
44.93333	21.7
44.95000	21.7
44.96667	21.7
44.98333	21.4
45.00000	21.5
45.01667	21.7
45.03333	21.7
45.05000	21.4
45.06667	21.4
45.08333	21.7
45.10000	21.5
45.11667	21.5
45.13333	21.7
45.15000	21.7
45.16667	21.7
45.18333	21.5
45.20000	21.5
45.21667	21.7
45.23333	21.5
45.25000	21.7
45.26667	21.4
45.28333	21.8
45.30000	21.7
45.31667	21.7
45.33333	21.5
45.35000	21.1
45.36667	21.5
45.38333	21.4
45.40000	21.7
45.41667	21.7
45.43333	21.5
45.45000	21.4
45.46667	21.7
45.48333	21.5
45.50000	21.7
45.51667	21.5
45.53333	21.5
45.55000	21.5
45.56667	21.5
45.58333	21.5
45.60000	21.7
45.61667	21.7
45.63333	21.5
45.65000	21.5
45.66667	21.7
45.68333	21.7
45.70000	21.5
45.71667	21.7
45.73333	21.4
45.75000	21.7
45.76667	21.7
45.78333	21.7
45.80000	21.7
45.81667	21.3
45.83333	21.4
45.85000	21.7
45.86667	21.4
45.88333	21.7
45.90000	21.7
45.91667	21.3
45.93333	21.7
45.95000	21.5
45.96667	21.7
45.98333	21.7
46.00000	21.4
46.01667	21.4
46.03333	21.7
46.05000	21.5
46.06667	21.7
46.08333	21.7
46.10000	21.5
46.11667	21.4
46.13333	21.7
46.15000	21.7
46.16667	21.5
46.18333	21.7
46.20000	21.4
46.21667	21.7
46.23333	21.7
46.25000	21.5
46.26667	21.5
46.28333	21.5
46.30000	21.4
46.31667	21.5
46.33333	21.5
46.35000	21.7
46.36667	21.5
46.38333	21.5
46.40000	21.5
46.41667	21.7
46.43333	21.5
46.45000	21.8
46.46667	21.5
46.48333	21.5
46.50000	21.5
46.51667	21.5
46.53333	21.5
46.55000	21.7
46.56667	21.5
46.58333	21.5
46.60000	21.5
46.61667	21.5
46.63333	21.7
46.65000	21.7
46.66667	21.4
46.68333	21.8
46.70000	21.7
46.71667	21.5
46.73333	21.7
46.75000	21.7
46.76667	21.5
46.78333	21.7
46.80000	21.7
46.81667	21.7
46.83333	21.8
46.85000	21.5
46.86667	21.4
46.88333	21.5
46.90000	21.5
46.91667	21.7
46.93333	21.7
46.95000	21.4
46.96667	21.5
46.98333	21.7
47.00000	21.7
47.01667	21.5
47.03333	21.5
47.05000	21.4
47.06667	21.5
47.08333	21.5
47.10000	21.8
47.11667	21.7
47.13333	21.7
47.15000	21.4
47.16667	21.5
47.18333	21.5
47.20000	21.5
47.21667	21.8
47.23333	21.3
47.25000	21.5
47.26667	21.5
47.28333	21.5
47.30000	21.5
47.31667	21.5
47.33333	21.4
47.35000	21.7
47.36667	21.7
47.38333	21.7
47.40000	21.5
47.41667	21.3
47.43333	21.4
47.45000	21.7
47.46667	21.7
47.48333	21.7
47.50000	21.7
47.51667	21.5
47.53333	21.4
47.55000	21.5
47.56667	21.7
47.58333	21.7
47.60000	21.7
47.61667	21.4
47.63333	21.5
47.65000	21.5
47.66667	21.8
47.68333	21.8
47.70000	21.3
47.71667	21.4
47.73333	21.5
47.75000	21.7
47.76667	21.5
47.78333	21.5
47.80000	21.4
47.81667	21.7
47.83333	21.7
47.85000	21.7
47.86667	21.5
47.88333	21.3
47.90000	21.5
47.91667	21.7
47.93333	21.5
47.95000	21.7
47.96667	21.7
47.98333	21.4
48.00000	21.7

[LC Status Trace(Oven Temp.)]
Interval(msec)	1000
# of Points	2881
Start Time(min)	0.000
End Time(min)	48.000
Intensity Units	C
Intensity Multiplier	1
R.Time (min)	Intensity
0.00000	24.59
0.01667	24.59
0.03333	24.59
0.05000	24.59
0.06667	24.59
0.08333	24.59
0.10000	24.59
0.11667	24.59
0.13333	24.59
0.15000	24.59
0.16667	24.59
0.18333	24.59
0.20000	24.59
0.21667	24.59
0.23333	24.59
0.25000	24.60
0.26667	24.60
0.28333	24.60
0.30000	24.60
0.31667	24.60
0.33333	24.60
0.35000	24.60
0.36667	24.60
0.38333	24.60
0.40000	24.60
0.41667	24.60
0.43333	24.60
0.45000	24.60
0.46667	24.60
0.48333	24.60
0.50000	24.60
0.51667	24.60
0.53333	24.60
0.55000	24.60
0.56667	24.60
0.58333	24.60
0.60000	24.60
0.61667	24.60
0.63333	24.60
0.65000	24.60
0.66667	24.60
0.68333	24.60
0.70000	24.60
0.71667	24.60
0.73333	24.60
0.75000	24.60
0.76667	24.60
0.78333	24.60
0.80000	24.60
0.81667	24.60
0.83333	24.60
0.85000	24.60
0.86667	24.60
0.88333	24.60
0.90000	24.60
0.91667	24.60
0.93333	24.60
0.95000	24.60
0.96667	24.62
0.98333	24.62
1.00000	24.62
1.01667	24.62
1.03333	24.62
1.05000	24.62
1.06667	24.62
1.08333	24.62
1.10000	24.62
1.11667	24.62
1.13333	24.62
1.15000	24.62
1.16667	24.62
1.18333	24.62
1.20000	24.62
1.21667	24.62
1.23333	24.62
1.25000	24.62
1.26667	24.62
1.28333	24.62
1.30000	24.62
1.31667	24.62
1.33333	24.62
1.35000	24.62
1.36667	24.62
1.38333	24.62
1.40000	24.62
1.41667	24.62
1.43333	24.62
1.45000	24.62
1.46667	24.62
1.48333	24.62
1.50000	24.62
1.51667	24.62
1.53333	24.62
1.55000	24.62
1.56667	24.62
1.58333	24.62
1.60000	24.62
1.61667	24.62
1.63333	24.62
1.65000	24.62
1.66667	24.62
1.68333	24.62
1.70000	24.62
1.71667	24.62
1.73333	24.62
1.75000	24.62
1.76667	24.62
1.78333	24.62
1.80000	24.62
1.81667	24.63
1.83333	24.63
1.85000	24.63
1.86667	24.63
1.88333	24.63
1.90000	24.63
1.91667	24.63
1.93333	24.62
1.95000	24.62
1.96667	24.63
1.98333	24.63
2.00000	24.63
2.01667	24.63
2.03333	24.63
2.05000	24.63
2.06667	24.63
2.08333	24.63
2.10000	24.63
2.11667	24.63
2.13333	24.62
2.15000	24.62
2.16667	24.62
2.18333	24.62
2.20000	24.62
2.21667	24.63
2.23333	24.63
2.25000	24.63
2.26667	24.63
2.28333	24.63
2.30000	24.63
2.31667	24.63
2.33333	24.63
2.35000	24.63
2.36667	24.63
2.38333	24.63
2.40000	24.63
2.41667	24.63
2.43333	24.63
2.45000	24.63
2.46667	24.63
2.48333	24.63
2.50000	24.63
2.51667	24.63
2.53333	24.63
2.55000	24.63
2.56667	24.63
2.58333	24.63
2.60000	24.63
2.61667	24.63
2.63333	24.63
2.65000	24.63
2.66667	24.63
2.68333	24.63
2.70000	24.63
2.71667	24.63
2.73333	24.63
2.75000	24.63
2.76667	24.63
2.78333	24.63
2.80000	24.63
2.81667	24.63
2.83333	24.63
2.85000	24.63
2.86667	24.63
2.88333	24.63
2.90000	24.63
2.91667	24.63
2.93333	24.63
2.95000	24.63
2.96667	24.63
2.98333	24.63
3.00000	24.63
3.01667	24.63
3.03333	24.63
3.05000	24.63
3.06667	24.63
3.08333	24.63
3.10000	24.63
3.11667	24.63
3.13333	24.63
3.15000	24.63
3.16667	24.63
3.18333	24.63
3.20000	24.63
3.21667	24.63
3.23333	24.63
3.25000	24.63
3.26667	24.63
3.28333	24.63
3.30000	24.63
3.31667	24.63
3.33333	24.63
3.35000	24.63
3.36667	24.63
3.38333	24.63
3.40000	24.63
3.41667	24.63
3.43333	24.63
3.45000	24.63
3.46667	24.63
3.48333	24.63
3.50000	24.63
3.51667	24.63
3.53333	24.63
3.55000	24.64
3.56667	24.64
3.58333	24.64
3.60000	24.64
3.61667	24.64
3.63333	24.64
3.65000	24.64
3.66667	24.64
3.68333	24.64
3.70000	24.64
3.71667	24.64
3.73333	24.64
3.75000	24.64
3.76667	24.64
3.78333	24.64
3.80000	24.64
3.81667	24.64
3.83333	24.64
3.85000	24.64
3.86667	24.64
3.88333	24.64
3.90000	24.64
3.91667	24.64
3.93333	24.64
3.95000	24.64
3.96667	24.64
3.98333	24.64
4.00000	24.64
4.01667	24.64
4.03333	24.64
4.05000	24.64
4.06667	24.64
4.08333	24.64
4.10000	24.64
4.11667	24.64
4.13333	24.64
4.15000	24.64
4.16667	24.64
4.18333	24.64
4.20000	24.64
4.21667	24.64
4.23333	24.64
4.25000	24.64
4.26667	24.64
4.28333	24.64
4.30000	24.64
4.31667	24.64
4.33333	24.64
4.35000	24.64
4.36667	24.64
4.38333	24.64
4.40000	24.64
4.41667	24.64
4.43333	24.64
4.45000	24.64
4.46667	24.64
4.48333	24.64
4.50000	24.64
4.51667	24.64
4.53333	24.64
4.55000	24.64
4.56667	24.64
4.58333	24.64
4.60000	24.64
4.61667	24.64
4.63333	24.64
4.65000	24.64
4.66667	24.64
4.68333	24.64
4.70000	24.64
4.71667	24.64
4.73333	24.64
4.75000	24.64
4.76667	24.65
4.78333	24.65
4.80000	24.65
4.81667	24.65
4.83333	24.65
4.85000	24.65
4.86667	24.65
4.88333	24.65
4.90000	24.65
4.91667	24.65
4.93333	24.65
4.95000	24.65
4.96667	24.65
4.98333	24.65
5.00000	24.65
5.01667	24.65
5.03333	24.65
5.05000	24.65
5.06667	24.65
5.08333	24.65
5.10000	24.65
5.11667	24.65
5.13333	24.65
5.15000	24.65
5.16667	24.65
5.18333	24.65
5.20000	24.65
5.21667	24.65
5.23333	24.65
5.25000	24.65
5.26667	24.65
5.28333	24.65
5.30000	24.65
5.31667	24.65
5.33333	24.65
5.35000	24.65
5.36667	24.65
5.38333	24.65
5.40000	24.65
5.41667	24.65
5.43333	24.65
5.45000	24.65
5.46667	24.65
5.48333	24.65
5.50000	24.65
5.51667	24.65
5.53333	24.65
5.55000	24.65
5.56667	24.65
5.58333	24.65
5.60000	24.65
5.61667	24.65
5.63333	24.65
5.65000	24.65
5.66667	24.65
5.68333	24.65
5.70000	24.65
5.71667	24.65
5.73333	24.65
5.75000	24.65
5.76667	24.65
5.78333	24.65
5.80000	24.65
5.81667	24.65
5.83333	24.65
5.85000	24.65
5.86667	24.65
5.88333	24.65
5.90000	24.65
5.91667	24.65
5.93333	24.65
5.95000	24.65
5.96667	24.65
5.98333	24.65
6.00000	24.65
6.01667	24.65
6.03333	24.66
6.05000	24.66
6.06667	24.66
6.08333	24.66
6.10000	24.66
6.11667	24.66
6.13333	24.66
6.15000	24.66
6.16667	24.66
